Project,URL,Language
Networking Fundamentals,[https://www.cisco.co](https://www.cisco.com/c/dam/global/fi_fi/assets/docs/SMB_University_120307_Networking_Fundamentals.pdf),EN
"Principles, Protocols and Practice",[https://resources.sa](https://resources.saylor.org/wwwresources/archived/site/wp-content/uploads/2012/02/Computer-Networking-Principles-Bonaventure-1-30-31-OTC1.pdf),EN
Computer Networks Fifth Edition,[http://iips.icci.edu](http://iips.icci.edu.iq/images/exam/Computer-Networks---A-Tanenbaum---5th-edition.pdf),EN
"Chapter 7, Computer Networks",[https://www.oakton.e](https://www.oakton.edu/user/2/rjtaylor/CIS101/Text/PowerPointPresentations/morley15e__ppt_ch07%20REV.pdf),EN
Vishnu Universal Learning,[http://www.svecw.edu](http://www.svecw.edu.in/Docs%5CCSECNLNotes2013.pdf),EN
Computer Network Paper,[http://www.ddegjust.](http://www.ddegjust.ac.in/studymaterial/mca-5/mca-301.pdf),EN
Computer Networks and Internet,[http://www.science.s](http://www.science.smith.edu/~jcardell/Courses/EGR328/Readings/KuroseRoss%20Ch1.pdf),EN
Classification of Network Architecture,[http://www.cs.toront](http://www.cs.toronto.edu/~marbach/COURSES/CSC358_S14/classification.pdf),EN
Computer Networks (QR),[http://www.ritsumei.](http://www.ritsumei.ac.jp/~piumarta/networks/),EN
Intelligence-Driven Computer Network Defense,[https://www.lockheed](https://www.lockheedmartin.com/content/dam/lockheed-martin/rms/documents/cyber/LM-White-Paper-Intel-Driven-Defense.pdf),EN
ECE453 - Introduction to Computer Networks,[https://web.eecs.utk](https://web.eecs.utk.edu/~qi/teaching/ece453f06/syllabus.htm),EN
Telecommunications Switching & Transmission,[https://www.utdallas](https://www.utdallas.edu/~torlak/courses/ee4367/lectures/),EN
"Computer Networks, Xarxes de Computadors",[http://studies.ac.up](http://studies.ac.upc.edu/FIB/XC/),EN
Network Topologies,[http://www.csl.mtu.e](http://www.csl.mtu.edu/cs4451/www/notes/Network%20Topologies.pdf),EN
Computer Networks: A Systems Approach,[https://textbooks.el](https://textbooks.elsevier.com/manualsprotectedtextbooks/9780123850591/PD5e_Solutions_Manual.pdf),EN
Data and Computer Communications,[http://www.portcity.](http://www.portcity.edu.bd/ELibrary/CSE/Dataandcomputercommunications.pdf),EN
The Internet of Things: A Survey,[https://www.cs.mun.c](https://www.cs.mun.ca/courses/cs6910/IoT-Survey-Atzori-2010.pdf),EN
Basics of Computer Networking,[http://www.ece.sunys](http://www.ece.sunysb.edu/~tom/Robertazzi-Basics-Comp-Net-11-28-11.pdf),EN
Advanced Computer Networking,[http://www.cs.wayne.](http://www.cs.wayne.edu/~hzhang/courses/7290/Lectures/0-0%20-%20Course%20plan.pdf),EN
Michigan State University,[http://www.cse.msu.e](http://www.cse.msu.edu/~mckinley/422/F18/Lectures/),EN
Network Programming,[https://people.scs.c](https://people.scs.carleton.ca/~lanthier/teaching/COMP1406/Notes/COMP1406_Ch12_NetworkProgramming.pdf),EN
Darshan Institute,[http://www.darshan.a](http://www.darshan.ac.in/Upload/DIET/Documents/CE/2140709_Computer%20Networks%20Study%20Material%20GTU_23042016_064112AM.pdf),EN
Crash Course,[https://www.youtube.](https://www.youtube.com/watch?v=3QhU9jd03a0),EN
Gate Lectures,[https://www.youtube.](https://www.youtube.com/watch?v=UXMIxCYZu8o&list=PLEbnTDJUr_IegfoqO4iPnPYQui46QqT0j),EN
The New Boston,[https://www.youtube.](https://www.youtube.com/watch?v=ueVnSz_lXEs&list=PL6gx4Cwl9DGBpuvPW0aHa7mKdn_k9SPKO),EN
University of Washington,[https://www.youtube.](https://www.youtube.com/watch?v=4rn0TwXf9i4&list=PLzmjQ4eaGEug9YlLvqpBTdVyIZhzQxTzu),EN
Darshan Institute,[https://www.youtube.](https://www.youtube.com/watch?v=IOlmoKb_BCo&list=PLftJ4X48yC1kLT_b-qf_XOmx9dBvPohZA),EN
Eli The Computer Guy,[https://www.youtube.](https://www.youtube.com/watch?v=rL8RSFQG8do&list=PLF360ED1082F6F2A5),EN
PowerCert Animated Videos,[https://www.youtube.](https://www.youtube.com/channel/UCJQJ4GjTiq5lmn8czf8oo0Q/videos),EN
Professor Messer,[https://www.youtube.](https://www.youtube.com/watch?v=IErQm8wsaxg&list=PLG49S3nxzAnmpdmX7RoTOyuNJQAb-r-gd),EN
Python Networking,[https://www.youtube.](https://www.youtube.com/watch?v=XiVVYfgDolU),EN
Redes de Computadores,[https://pt.wikibooks](https://pt.wikibooks.org/wiki/Redes_de_computadores/Introdu%C3%A7%C3%A3o),PT
Redes de Computadores II,[http://www.inf.ufpr.](http://www.inf.ufpr.br/elias/redes/),PT
Apostila Redes,[http://www.inf.ufpr.](http://www.inf.ufpr.br/albini/apostila/Apostila_Redes1_Beta.pdf),PT
Introdução às Redes,[https://fenix.tecnic](https://fenix.tecnico.ulisboa.pt/downloadFile/3779576191159/1-Introducao%202010.pdf),PT
Fundamentos de Redes,[http://redeetec.mec.](http://redeetec.mec.gov.br/images/stories/pdf/eixo_infor_comun/tec_man_sup/081112_fund_redes_comp.pdf),PT
IFRN,[http://docente.ifrn.](http://docente.ifrn.edu.br/diegopereira/disciplinas/2013/redes-de-computadores-sistemas-para-internet),PT
UFSM,[http://estudio01.pro](http://estudio01.proj.ufsm.br/cadernos/cafw/tecnico_informatica/redes_computadores),PT
Redes Curso,[http://www.lcvdata.c](http://www.lcvdata.com/redes/402283130_redes-computadores.pdf),PT
Fundamentos e Infra-estrutura em Redes de Computadores,[http://stoa.usp.br/d](http://stoa.usp.br/diegofdc/files/-1/20719/Apostila_Redes_ProfDiegoFiori_vfinal.pdf),PT
Redes Documento,[http://www.rederio.b](http://www.rederio.br/downloads/pdf/redes.pdf),PT
Introdução às Redes de Computadores,[http://www.univasf.e](http://www.univasf.edu.br/~edmar.nascimento/redes/redes_20112_aula02.pdf),PT
Aulas Redes,[http://www2.ufba.br/](http://www2.ufba.br/~romildo/disciplinas.html#red),PT
Fundamentos Redes,[http://www.utim.edu.](http://www.utim.edu.mx/~svalero/docs/laminasFundamentosRedes.pdf),PT
EcuRed,[https://www.ecured.c](https://www.ecured.cu/Red_de_computadoras),ES
10 Características de las Redes,[https://www.caracter](https://www.caracteristicas.co/redes-de-computadoras/),ES
Trabajo Redes,[https://www.monograf](https://www.monografias.com/trabajos5/redes/redes.shtml),ES
Fundamentos de Redes,[https://programas.cu](https://programas.cuaed.unam.mx/repositorio/moodle/pluginfile.php/956/mod_resource/content/1/contenido/index.html),ES
Qué es una red de computadoras,[http://www.riial.org](http://www.riial.org/que-es-una-red-de-computadoras/),ES
Redes,[http://www.elai.upm.](http://www.elai.upm.es/moodle/course/view.php?id=22),ES
Redes de Computadores Quinta Edición,[https://bibliotecavi](https://bibliotecavirtualapure.files.wordpress.com/2015/06/redes_de_computadoras-freelibros-org.pdf),ES
Introducción a las Redes,[http://www2.elo.utfs](http://www2.elo.utfsm.cl/~iwg101/ClaseRedes.pdf),ES
Comunicaciones y Redes,[https://richardfong.](https://richardfong.files.wordpress.com/2011/02/stallings-william-comunicaciones-y-redes-de-computadores.pdf),ES
Redes de Ordenadores,[https://www.mheducat](https://www.mheducation.es/bcv/guide/capitulo/8448147715.pdf),ES
Fundamentos y Tecnologia,[https://www.uv.mx/pe](https://www.uv.mx/personal/artulopez/files/2012/09/08-Fun-y-Tec-de-Redes-de-C.pdf),ES
Redes de Datos y sus Protocolos,[http://www.mdp.edu.a](http://www.mdp.edu.ar/images/eudem/pdf/redes%20de%20datos.pdf),ES
Introduction aux Réseaux,[http://www.fil.univ-](http://www.fil.univ-lille1.fr/~sedoglav/RSX/Introduction.pdf),FR
Réseaux Informatiques,[http://projet.eu.org](http://projet.eu.org/pedago/sin/1STI2D/7-reseaux.pdf),FR
Les Réseaux Informatiques,[http://members.unine](http://members.unine.ch/muriel.aubert/images/uninice.pdf),FR
Inititation,[http://www.di.unipi.](http://www.di.unipi.it/~morge/crs/Network/mias1_reseau.pdf),FR
Réseaux et Sécurité,[http://www.mi.parisd](http://www.mi.parisdescartes.fr/~mea/cours/M1/),FR
Cours des Réseaux,[https://elearn.univ-](https://elearn.univ-ouargla.dz/2013-2014/courses/RS/document/Introduction_Reseau.pdf?cidReq=RS),FR
Les Réseaux,[http://csricted.univ](http://csricted.univ-setif.dz/files/cours%20informatique/Les%20Reseaux.pdf),FR
Cours Réseaux,[http://dept-info.lab](http://dept-info.labri.fr/~felix/Annee2009-10/S2/ASR2%20Reseaux/),FR
Cours Réseaux Informatiques,[http://abdelhamid-dj](http://abdelhamid-djeffal.net/web_documents/diaposroutage.pdf),FR
Le Reti di Computer,[http://www.digila.it](http://www.digila.it/public/iisbenini/transfert/Pagetti/Quarta%20B%20SIA%20(2015-2016)/Reti%20di%20computer.pdf),IT
Reti di Computer,[http://www.mat.uniro](http://www.mat.uniroma3.it/users/liverani/doc/IN530_4_Reti.pdf),IT
Reti di Computer,[http://leonardotozzi](http://leonardotozzi.joomlafree.it/documenti/reti/Reti%20di%20computer.pdf),IT
Le Reti,[https://homes.di.uni](https://homes.di.unimi.it/~cazzola/didattica/lab_di_informatica_x_chimica/03%20Reti%20di%20Computer.pdf),IT
Brescianet,[http://www.bresciane](http://www.brescianet.com/appunti/sistemi/reti.htm),IT
La Comunicazione,[http://www.di-srv.un](http://www.di-srv.unisa.it/professori/auletta/DIDATTICA/FOND/SLIDE/reti.pdf),IT
Le Reti Informatiche,[http://didatticainfo](http://didatticainfo.altervista.org/Quinta/Reti2.pdf),IT
Guida Alle Reti,[https://www.eternet.](https://www.eternet.it/sites/default/files/Manuale%20Reti.pdf),IT
Reti di Computer: Esempi,[http://www.di.unito.](http://www.di.unito.it/~rossano/DIDATTICA/INF-0203/lezione21.pdf),IT
Appunti di Reti,[http://www.itisff.it](http://www.itisff.it/dip_eln/reti.pdf),IT
Reti di Calcolatori,[http://www.diit.unic](http://www.diit.unict.it/users/gascia/COURSES/fond_inf_civile/download/FI09-Reti_di_calcolatori.pdf),IT
Le Reti ed i Protocolli,[http://www.uniroma2.](http://www.uniroma2.it/didattica/Lab_app_inf/deposito/Teoria_Lezione_4_Reti_e_Protocolli.pdf),IT
Reti di Calcolatori,[http://personalpages](http://personalpages.to.infn.it/~ferraro/informatica/slides_inf/07_reti.pdf),IT
Moderner Netzwerke,[https://s3-eu-west-1](https://s3-eu-west-1.amazonaws.com/gxmedia.galileo-press.de/leseproben/4224/leseprobe_rheinwerk_computer-netzwerke_grundlagen_funktionsweise_anwendung.pdf),DE
Netzwerk,[https://www.mat.univ](https://www.mat.univie.ac.at/~praxis/sosem14/vorlesung/folien_05.pdf),DE
Netzwerke,[http://www.saar.de/~](http://www.saar.de/~awa/data/Rechnernetze.pdf),DE
Computer-Kommunkationsnetzwerke,[https://www.crysys.h](https://www.crysys.hu/~mfelegyhazi/courses/CompNet/),DE
Einführung in die Netzwerktechnik,[https://secure.ping.](https://secure.ping.de/aktiv/weiterbildung/sommer2002/netzwerke1.pdf),DE
TCP/IP-Ethernet,[https://www.wut.de/d](https://www.wut.de/download/print/e-58www-11-prde-000.pdf),DE
Firewalls,[https://www.cosy.sbg](https://www.cosy.sbg.ac.at/~uhl/PScrypt16/Firewalls.pdf),DE
Proglib,[https://proglib.io/p](https://proglib.io/p/computer-network/),russo
Asozykin,[https://www.asozykin](https://www.asozykin.ru/courses/networks),russo
Tanenbaum,[http://www.ipa.nw.ru](http://www.ipa.nw.ru/PAGE/aspirantura/literatura/tanenbaum.pdf),russo
Book 2011,[https://elib.belstu.](https://elib.belstu.by/bitstream/123456789/3084/1/urbanovich_kompyuternye-seti.2011.pdf),russo
Computer Networks Principles,[https://www.bsuir.by](https://www.bsuir.by/m/12_100229_1_85460.pdf),russo
Computer Network,[http://naymov.com/ed](http://naymov.com/edu/ukit/olifer.pdf),russo
Computer Networks 4th Edition,[https://www.e-readin](https://www.e-reading.club/bookreader.php/140076/Olifer_-_Komp%27yuternye_seti__principy%2C_tehnologii%2C_protokoly_%283ed%29.pdf),russo
Lecture 6,[http://ermak.cs.nstu](http://ermak.cs.nstu.ru/neurotech/html/metodmat/inffall2011/Lect6.pdf),russo
Computer Networks and Analytical Research,[http://dwl.kiev.ua/a](http://dwl.kiev.ua/art/ksai/an-book.pdf),russo
